fireplaces,garage_spaces,category_code,market_value,bathrooms,bedrooms,stories,sale_date,sale_price,total_area,total_livable_area,latitude,longitude
0.0,0.0,1.0,77900.0,1.0,3.0,2.0,2019-02-08,80000.0,992.0,1089.0,39.953944266389605,-75.2389331479431
0.0,0.0,1.0,42000.0,1.0,3.0,2.0,2017-06-26,90000.0,1016.0,1088.0,39.954229351120404,-75.2389294971691
0.0,0.0,1.0,77900.0,1.0,3.0,2.0,2012-03-28,24900.0,992.0,1184.0,39.953958116871,-75.2390457888521
0.0,0.0,1.0,75900.0,1.0,3.0,2.0,2018-10-05,55000.0,1016.0,1088.0,39.954251190479,-75.2390990995648
0.0,0.0,1.0,36500.0,1.0,3.0,2.0,2009-06-30,223500.0,900.0,978.0,39.9526731259829,-75.228783261247
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,1998-04-29,42500.0,900.0,978.0,39.95268642363021,-75.2288877952525
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2019-08-08,110000.0,900.0,978.0,39.9527339111109,-75.2292625199159
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2015-04-15,33000.0,900.0,978.0,39.9529915015055,-75.229206913239
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2010-03-09,35100.0,900.0,978.0,39.9527609727483,-75.22947321469621
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2016-11-08,56000.0,900.0,978.0,39.953018900044704,-75.2294176829351
0.0,0.0,1.0,36500.0,1.0,3.0,2.0,2019-04-12,55000.0,900.0,978.0,39.95303864381921,-75.2295769673373
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2007-07-13,34500.0,900.0,978.0,39.953051742193296,-75.2296830454144
0.0,0.0,1.0,36500.0,1.0,3.0,2.0,2018-10-20,85000.0,900.0,978.0,39.9530591106896,-75.2297365305618
0.0,0.0,1.0,50800.0,1.0,3.0,2.0,2010-07-06,25400.0,900.0,978.0,39.9530652589245,-75.22978975659241
0.0,0.0,1.0,84000.0,1.0,3.0,2.0,2005-05-19,68000.0,945.0,1200.0,39.95293645096221,-75.23079362787729
0.0,0.0,1.0,84000.0,1.0,3.0,2.0,2015-09-16,37000.0,945.0,1200.0,39.9529568093603,-75.230954360055
0.0,0.0,1.0,83500.0,1.0,3.0,0.0,2019-01-09,62000.0,945.0,1178.0,39.9532840734351,-75.2312691572771
0.0,0.0,1.0,49800.0,1.0,3.0,2.0,2002-02-13,24240.0,1136.0,960.0,39.9530425113942,-75.2317306781216
0.0,0.0,1.0,49800.0,1.0,3.0,2.0,2012-01-06,30791.0,1136.0,960.0,39.9530564150798,-75.23184496624829
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2004-05-20,27500.0,952.5,822.0,39.95321175225849,-75.233028644036
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2018-08-09,26000.0,952.5,822.0,39.95353389009,-75.2332396191624
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2015-07-31,67000.0,952.5,822.0,39.9532521427438,-75.2333506053134
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2017-02-28,35000.0,952.5,822.0,39.9532720168828,-75.23351259192191
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2017-02-27,43000.0,952.5,822.0,39.9535660774202,-75.23350798542229
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2004-04-13,31300.0,952.5,822.0,39.9532803941862,-75.23356688432341
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2017-09-18,50000.0,952.5,822.0,39.9535878276698,-75.2336669952399
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2003-11-24,24900.0,952.5,822.0,39.953319160754795,-75.2338893933473
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2009-07-01,35001.0,952.5,822.0,39.9536208784573,-75.2339353802455
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2006-03-03,65000.0,952.5,822.0,39.9534517794739,-75.23494208358241
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2018-09-26,64000.0,952.5,822.0,39.9534708159418,-75.235101061671
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2008-04-14,23900.0,952.5,822.0,39.9534967452063,-75.235314436713
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2006-04-24,28000.0,640.0,822.0,39.9537771775795,-75.2352606482305
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2018-11-17,65000.0,952.5,822.0,39.95379195827661,-75.2353664003427
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2015-05-01,31000.0,952.5,822.0,39.9535167655211,-75.23547392999569
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2018-10-20,56000.0,952.5,822.0,39.9538172854131,-75.2355776083139
0.0,0.0,1.0,75100.0,1.0,3.0,2.0,2009-03-19,53000.0,952.5,822.0,39.9535561769113,-75.2357891492782
0.0,0.0,1.0,34900.0,1.0,3.0,2.0,2014-09-11,32000.0,904.87,977.0,39.95443446073271,-75.2405546313171
0.0,0.0,1.0,34100.0,1.0,3.0,2.0,2018-05-17,46500.0,869.25,933.0,39.9541960105743,-75.2409491123053
0.0,0.0,1.0,62900.0,1.0,3.0,2.0,2018-11-09,70000.0,904.87,977.0,39.954470203625,-75.2408547344544
0.0,0.0,1.0,61700.0,1.0,3.0,2.0,2016-08-26,20500.0,869.25,933.0,39.9542339599271,-75.24124967045941
0.0,0.0,1.0,61700.0,1.0,3.0,2.0,2006-05-12,38000.0,869.25,933.0,39.9542400897646,-75.24130003530401
0.0,1.0,1.0,682000.0,2.0,2.0,0.0,2006-08-22,705205.0,0.0,2200.0,39.9444052731642,-75.1831128622096
0.0,0.0,1.0,650000.0,2.0,3.0,0.0,2017-07-20,694000.0,0.0,2130.0,39.9443777642384,-75.1832258719587
0.0,0.0,1.0,61700.0,1.0,3.0,2.0,2015-05-27,36000.0,869.25,933.0,39.9542526161836,-75.241401841616
0.0,0.0,1.0,83000.0,1.0,3.0,2.0,2013-09-10,35000.0,869.25,933.0,39.9542589911281,-75.2414520464109
0.0,0.0,1.0,62900.0,1.0,3.0,2.0,2007-03-09,86000.0,904.87,977.0,39.9545204740852,-75.24125680014409
0.0,0.0,1.0,34100.0,1.0,3.0,2.0,2019-05-07,38000.0,890.63,933.0,39.9542651219405,-75.2415023363255
0.0,0.0,1.0,61700.0,1.0,3.0,2.0,2006-06-09,48000.0,869.25,933.0,39.9542776106579,-75.2416028387223
0.0,0.0,1.0,34900.0,1.0,3.0,2.0,2015-06-10,33000.0,904.87,977.0,39.9545640724015,-75.2416084803053
0.0,0.0,1.0,34900.0,1.0,3.0,2.0,2013-05-14,23000.0,904.87,977.0,39.9545698013126,-75.2416575759144
0.0,0.0,1.0,28200.0,1.0,3.0,2.0,2019-03-29,110000.0,1016.0,1088.0,39.955206716878,-75.2467765911397
0.0,0.0,1.0,73900.0,1.0,3.0,2.0,2018-04-17,55500.0,1016.0,1088.0,39.9552127050788,-75.2468341624718
0.0,0.0,1.0,40900.0,1.0,3.0,2.0,2012-04-30,33000.0,1016.0,1088.0,39.9552478863159,-75.247116260465
0.0,0.0,1.0,73800.0,1.0,3.0,2.0,2010-05-24,40000.0,981.12,1099.0,39.95498370429,-75.2473242645534
0.0,0.0,1.0,73900.0,1.0,3.0,2.0,2018-08-22,50000.0,1016.0,1088.0,39.955269352591,-75.2472870801825
0.0,0.0,1.0,73900.0,1.0,3.0,2.0,2014-06-30,40000.0,1016.0,1088.0,39.9552762109659,-75.2473435810914
0.0,0.0,1.0,73800.0,1.0,3.0,2.0,2017-08-23,63000.0,981.12,1099.0,39.955010423311,-75.24753978731209
0.0,0.0,1.0,73900.0,1.0,3.0,2.0,2003-08-12,85000.0,1016.0,1088.0,39.9552977759178,-75.24751241404509
0.0,0.0,1.0,40900.0,1.0,3.0,2.0,2018-07-13,50000.0,1016.0,1088.0,39.9553049572953,-75.2475692297408
0.0,0.0,1.0,73800.0,1.0,3.0,2.0,2019-03-25,90000.0,981.12,1110.0,39.9550236311166,-75.247649089191
0.0,1.0,1.0,819500.0,2.0,3.0,3.0,2016-02-02,910000.0,936.0,1836.0,39.9434920127461,-75.15072546748671
0.0,0.0,1.0,77900.0,1.0,3.0,2.0,2016-07-01,52000.0,992.0,1184.0,39.954007430977896,-75.2394409549856
0.0,0.0,1.0,75900.0,1.0,3.0,2.0,2009-05-29,45000.0,1016.0,1088.0,39.9543071784723,-75.23954941564921
0.0,0.0,1.0,99400.0,1.0,3.0,2.0,2018-11-27,92000.0,1016.0,1088.0,39.9543217045824,-75.2396634383617
0.0,0.0,1.0,77900.0,1.0,3.0,2.0,2014-05-29,27500.0,992.0,1184.0,39.9540565915795,-75.23983468613599
0.0,0.0,1.0,75900.0,1.0,3.0,2.0,2013-05-03,25000.0,1016.0,1088.0,39.9543357004833,-75.2397764586495
0.0,0.0,1.0,650000.0,2.0,3.0,0.0,2017-02-16,615000.0,0.0,2130.0,39.944678594158894,-75.1838306855196
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2014-05-30,421900.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,348500.0,2.0,2.0,0.0,2014-11-19,350000.0,0.0,902.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,375200.0,1.0,1.0,0.0,2014-07-07,365000.0,0.0,998.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,438500.0,2.0,2.0,0.0,2019-01-25,453000.0,0.0,1253.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,438500.0,2.0,2.0,0.0,2016-07-18,490000.0,0.0,1253.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2008-03-20,387490.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2014-04-18,365000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2008-03-27,377000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,495000.0,2.0,2.0,0.0,2013-07-25,480000.0,0.0,1395.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,498000.0,2.0,2.0,0.0,2015-06-04,485000.0,0.0,1419.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2010-06-11,370000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2006-12-28,475675.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2012-02-24,329000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,346000.0,1.0,1.0,0.0,2006-12-21,429975.0,0.0,882.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,438500.0,2.0,2.0,0.0,2007-02-20,445750.0,0.0,1253.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,438500.0,2.0,2.0,0.0,2013-06-11,430000.0,0.0,1253.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,375200.0,1.0,1.0,0.0,2013-07-17,352500.0,0.0,998.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2007-11-30,400000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2007-08-09,435000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2017-11-17,480000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2007-07-05,471975.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2017-08-23,479900.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2007-01-25,415450.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,346000.0,1.0,1.0,0.0,2014-09-29,365000.0,0.0,882.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,346000.0,1.0,1.0,0.0,2006-12-28,359455.0,0.0,882.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2014-07-07,440000.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,438500.0,2.0,2.0,0.0,2006-12-12,439975.0,0.0,1253.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2007-03-08,532410.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2006-12-27,476675.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2006-11-02,508850.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2006-11-28,421200.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,346000.0,1.0,1.0,0.0,2017-08-21,355000.0,0.0,882.0,39.9440658057715,-75.184878581884
0.0,0.0,1.0,420000.0,2.0,2.0,0.0,2006-10-26,432345.0,0.0,1175.0,39.9440658057715,-75.184878581884
0.0,1.0,1.0,207600.0,1.0,4.0,2.0,2018-05-01,185000.0,2682.12,1536.0,40.0534519982166,-75.0560652482873
0.0,0.0,1.0,157900.0,1.0,3.0,2.0,2016-05-18,150000.0,690.62,898.0,39.9826084514699,-75.11961447809901
0.0,0.0,1.0,244700.0,1.0,3.0,2.0,2013-11-19,134900.0,742.0,1000.0,39.9828033411713,-75.11976390238001
0.0,0.0,1.0,140800.0,1.0,3.0,2.0,2019-03-06,100000.0,742.0,798.0,39.98282495159479,-75.11972258954752
0.0,1.0,1.0,602500.0,2.0,3.0,0.0,2009-03-26,513355.0,0.0,1850.0,39.94363689170029,-75.1844308133235
0.0,1.0,1.0,640500.0,2.0,2.0,2.0,2018-06-15,800000.0,0.0,2060.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,505000.0,2.0,2.0,0.0,2019-01-14,607000.0,0.0,1439.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,445000.0,2.0,2.0,2.0,2010-03-25,410115.0,0.0,1283.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,445000.0,2.0,2.0,2.0,2010-03-24,417876.0,0.0,1283.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,365000.0,1.0,1.0,3.0,2012-06-25,310000.0,0.0,952.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,505000.0,2.0,2.0,0.0,2016-10-07,595000.0,0.0,1439.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,505000.0,2.0,2.0,0.0,2016-06-22,592000.0,0.0,1439.0,39.944399002242605,-75.18447750031208
0.0,1.0,1.0,185300.0,1.0,3.0,2.0,2018-04-18,230000.0,2302.2000000000007,1224.0,40.05828560967621,-75.0645940699956
0.0,0.0,1.0,103700.0,1.0,3.0,2.0,2015-06-05,22500.0,686.0,983.0,39.9874784548664,-75.11027542493879
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2015-01-13,27500.0,683.62,700.0,39.987728127766296,-75.11035854728709
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2012-09-10,25000.0,683.62,700.0,39.987749685107296,-75.1103163214178
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2016-12-09,36000.0,683.62,700.0,39.9877928296265,-75.1102329730377
0.0,0.0,1.0,109100.0,1.0,2.0,2.0,2018-05-04,110000.0,683.62,700.0,39.987814649342496,-75.1101920886473
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2014-05-16,31000.0,683.62,700.0,39.9878361851736,-75.1101514764808
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2007-09-27,50000.0,683.62,700.0,39.9878573551941,-75.11011168792491
0.0,0.0,1.0,66900.0,1.0,2.0,2.0,2009-04-16,57000.0,686.0,840.0,39.9876384257456,-75.10996704582759
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2017-07-07,38000.0,683.62,700.0,39.987877440946896,-75.11007114144759
0.0,0.0,1.0,66900.0,1.0,2.0,2.0,2006-11-10,51000.0,686.0,840.0,39.987660040279,-75.10992590234609
0.0,0.0,1.0,66900.0,1.0,2.0,2.0,2011-02-08,34010.0,686.0,840.0,39.987680841423504,-75.10988480920159
0.0,0.0,1.0,85500.0,1.0,2.0,2.0,2015-11-17,42000.0,928.33,1008.0,39.98770729291621,-75.10983325743909
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2004-12-11,22500.0,691.4300000000003,700.0,39.987942900216495,-75.1099475624923
0.0,0.0,1.0,85500.0,1.0,3.0,2.0,2017-06-19,35000.0,914.34,1008.0,39.9877343591517,-75.1097811686764
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2015-06-16,43500.0,691.4300000000003,700.0,39.987964472301705,-75.1099058664113
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2010-07-16,36000.0,560.0,700.0,39.9882790458316,-75.1092712922648
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,1988-08-17,21000.0,560.0,784.0,39.98830039379821,-75.1092302042138
0.0,0.0,1.0,48200.0,1.0,3.0,2.0,2019-04-03,1435000.0,566.4,784.0,39.9883222931881,-75.1091894297073
0.0,0.0,1.0,93000.0,1.0,3.0,2.0,2017-10-03,94050.0,563.2,784.0,39.98836589937,-75.109106208346
0.0,0.0,1.0,90200.0,1.0,3.0,2.0,2007-06-22,38702.0,735.0,1132.0,39.9881941343417,-75.108901278925
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2019-05-03,78000.0,560.0,894.0,39.9884106351755,-75.109023369327
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2019-04-03,1435000.0,686.0,784.0,39.9882171301684,-75.10885799832408
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2004-03-19,22500.0,560.0,784.0,39.988432542971,-75.10898233665431
0.0,0.0,1.0,88500.0,1.0,2.0,2.0,2006-06-21,42250.0,700.0,1064.0,39.984667622797396,-75.1161360308437
0.0,0.0,1.0,83700.0,1.0,2.0,2.0,2014-07-23,36000.0,700.0,1012.0,39.9846895291635,-75.1160958110857
0.0,0.0,1.0,62500.0,1.0,2.0,2.0,2019-01-08,50000.0,644.0,784.0,39.9845083133554,-75.1159407451928
0.0,0.0,1.0,83700.0,1.0,2.0,2.0,2008-09-23,34000.0,700.0,1012.0,39.9847309943882,-75.11601696884651
0.0,0.0,1.0,27400.0,1.0,2.0,2.0,2014-07-09,128200.0,644.0,941.0,39.9845512465987,-75.1158593664612
0.0,0.0,1.0,62500.0,1.0,2.0,2.0,2001-12-17,22000.0,644.0,784.0,39.9846612075294,-75.1156559091872
0.0,0.0,1.0,317900.0,3.0,3.0,0.0,2017-08-18,296000.0,644.0,1396.0,39.9847289656756,-75.1155284047545
0.0,0.0,1.0,319700.0,2.0,3.0,3.0,2017-03-31,285000.0,700.0,1406.0,39.9849287496159,-75.115645552303
0.0,0.0,1.0,62500.0,1.0,2.0,2.0,2015-09-10,135500.0,644.0,784.0,39.9847721258896,-75.115446641861
0.0,0.0,1.0,52800.0,1.0,2.0,2.0,1996-03-22,39000.0,700.0,1012.0,39.9850390223392,-75.1154389715898
0.0,0.0,1.0,62500.0,1.0,2.0,2.0,2006-10-24,65000.0,644.0,784.0,39.9848622736741,-75.1152802486466
0.0,0.0,1.0,111800.0,1.0,2.0,2.0,2017-01-10,26000.0,619.0500000000002,810.0,39.9869172500338,-75.1118959138417
0.0,0.0,1.0,82200.0,1.0,3.0,2.0,2011-09-02,25000.0,687.84,976.0,39.98670391249461,-75.1117643456599
0.0,0.0,1.0,60200.0,1.0,3.0,2.0,2005-06-28,41500.0,672.0,756.0,39.9867474899853,-75.11168089602279
0.0,0.0,1.0,68900.0,1.0,3.0,2.0,2017-02-07,39000.0,672.0,866.0,39.986768367119296,-75.1116391626539
0.0,0.0,1.0,31700.0,1.0,3.0,2.0,2015-03-23,50500.0,735.0,1062.0,39.986794493311,-75.1115838531859
0.0,0.0,1.0,80500.0,1.0,3.0,2.0,2007-04-30,63600.0,644.85,912.0,39.9870345007095,-75.1116735209876
0.0,0.0,1.0,31700.0,1.0,3.0,2.0,2007-05-03,63600.0,736.2,1062.0,39.9868410005791,-75.1114935729568
0.0,0.0,1.0,87400.0,1.0,3.0,2.0,2005-09-16,55000.0,644.85,1076.0,39.987079086917795,-75.11158719349841
0.0,0.0,1.0,88200.0,1.0,3.0,2.0,2018-12-03,167500.0,736.2,1062.0,39.9868641084752,-75.1114478756226
0.0,0.0,1.0,55100.0,1.0,3.0,2.0,2019-05-03,70000.0,644.85,1076.0,39.98710156429,-75.1115450697438
0.0,0.0,1.0,88200.0,1.0,3.0,2.0,2015-10-23,48000.0,736.2,1062.0,39.98691022162,-75.1113604838461
0.0,0.0,1.0,55100.0,2.0,3.0,2.0,2019-03-15,168000.0,644.85,1076.0,39.98714559762379,-75.11146127026629
0.0,0.0,1.0,88200.0,1.0,3.0,2.0,2013-12-10,38000.0,736.2,1062.0,39.9869325606538,-75.11131614812109
0.0,0.0,1.0,87400.0,1.0,2.0,2.0,2009-07-14,25000.0,644.85,1076.0,39.987167586474,-75.1114191021545
0.0,0.0,1.0,87400.0,1.0,2.0,2.0,2019-04-03,1435000.0,644.85,1076.0,39.98719021246821,-75.11137548957329
0.0,0.0,1.0,87500.0,1.0,2.0,2.0,2019-04-04,67500.0,648.45,1076.0,39.987235511645004,-75.11128906486891
0.0,0.0,1.0,81200.0,1.0,2.0,2.0,2018-12-03,167500.0,702.24,920.0,39.9872659672857,-75.1112421094615
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2019-04-03,1435000.0,681.24,700.0,39.987287254187706,-75.11120088330841
0.0,0.0,1.0,84000.0,1.0,3.0,2.0,2004-03-31,38000.0,753.62,1030.0,39.9870282694193,-75.11113569293859
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2017-08-28,60000.0,681.24,700.0,39.9873090231372,-75.111159108943
0.0,0.0,1.0,84000.0,1.0,3.0,2.0,2015-07-16,28000.0,757.5500000000003,1030.0,39.987051996805214,-75.1110906494935
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2010-03-10,1200000.0,681.24,700.0,39.9873523993117,-75.1110759740479
0.0,0.0,1.0,89800.0,1.0,3.0,2.0,2005-12-27,50000.0,759.5,1134.0,39.987099836664,-75.1109994042985
0.0,0.0,1.0,63600.0,1.0,3.0,2.0,2009-06-30,223500.0,683.62,799.0,39.9874228377161,-75.1109408308112
0.0,0.0,1.0,47000.0,1.0,3.0,2.0,2007-08-24,53500.0,683.62,780.0,39.98744450227571,-75.11090020241049
0.0,0.0,1.0,84200.0,1.0,3.0,2.0,2011-12-19,34200.0,775.6700000000003,1030.0,39.9871947111535,-75.1108171708798
0.0,0.0,1.0,81000.0,1.0,3.0,2.0,2016-04-22,42000.0,683.62,920.0,39.987487820349294,-75.11081697806858
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2014-08-19,145000.0,683.62,700.0,39.987509980506,-75.11077529484191
0.0,0.0,1.0,55800.0,1.0,2.0,2.0,2006-02-15,55000.0,683.62,700.0,39.987531945567795,-75.1107328472405
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2006-04-12,32180.0,683.62,700.0,39.9875534611637,-75.1106913471429
0.0,0.0,1.0,62100.0,1.0,3.0,2.0,2014-08-19,145000.0,675.0,780.0,39.9873447891545,-75.1105431893602
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2017-11-03,62000.0,683.62,700.0,39.98761930630229,-75.1105657911944
0.0,0.0,1.0,65400.0,1.0,3.0,2.0,2010-03-10,22000.0,683.62,821.0,39.98764061507421,-75.11052372388609
0.0,0.0,1.0,62100.0,1.0,3.0,2.0,2017-06-07,30000.0,675.0,780.0,39.9874152151149,-75.1104082369775
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2010-02-22,27000.0,683.62,700.0,39.987662706865,-75.11048232425091
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2011-06-28,33000.0,683.62,700.0,39.9876846829514,-75.1104408306905
0.0,0.0,1.0,55800.0,1.0,3.0,2.0,2011-06-28,33000.0,683.62,700.0,39.9877061950946,-75.1103996550059
0.0,0.0,1.0,118800.0,1.0,3.0,2.0,2017-04-07,123250.0,698.25,784.0,39.9885470555065,-75.1082324775778
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2008-05-14,61000.0,689.92,784.0,39.9885912960566,-75.10814803463892
0.0,0.0,1.0,69500.0,1.0,3.0,2.0,2008-09-25,53000.0,689.92,872.0,39.9886132503351,-75.10810695992708
0.0,0.0,1.0,96300.0,1.0,2.0,2.0,2018-10-26,30000.0,637.0,868.0,39.988849757713,-75.1082057210814
0.0,0.0,1.0,69100.0,1.0,3.0,2.0,2018-02-09,54000.0,637.0,868.0,39.988871346002,-75.1081642856265
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2005-07-27,27900.0,707.0,784.0,39.9886540524325,-75.10802392505859
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2007-08-21,46500.0,707.0,784.0,39.98867598705021,-75.1079828592317
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2014-06-30,25000.0,707.0,784.0,39.988697953261706,-75.107941444247
0.0,0.0,1.0,69100.0,1.0,3.0,2.0,2019-04-03,1435000.0,637.0,868.0,39.9889362416957,-75.10804034299841
0.0,0.0,1.0,69100.0,1.0,3.0,2.0,2016-05-06,80000.0,637.0,868.0,39.9889582712492,-75.10799956498892
0.0,0.0,1.0,62500.0,1.0,3.0,2.0,2013-12-13,35000.0,707.0,784.0,39.9887420325134,-75.10785841871841
0.0,0.0,1.0,72200.0,1.0,3.0,2.0,2007-09-26,81000.0,1123.5,1086.0,40.0365246179576,-75.0866537408215
0.0,0.0,1.0,106700.0,1.0,3.0,2.0,2018-05-16,47500.0,1126.65,1086.0,40.0363414223627,-75.0863258352234
0.0,1.0,1.0,105800.0,1.0,3.0,2.0,2003-10-10,40000.0,1126.65,1086.0,40.036375806554396,-75.08629450848129
0.0,1.0,1.0,105700.0,1.0,3.0,2.0,1999-10-28,33000.0,1123.5,1086.0,40.036478914120394,-75.0861980845817
0.0,0.0,1.0,106600.0,1.0,3.0,2.0,2017-07-07,57500.0,1095.0,1086.0,40.0367299364965,-75.08646284988271
0.0,1.0,1.0,109400.0,1.0,3.0,2.0,1982-10-19,28500.0,1215.0,1132.0,40.036993212619,-75.0862421412803
0.0,1.0,1.0,112600.0,1.0,3.0,2.0,2015-01-28,63000.0,1215.0,1132.0,40.03721483770379,-75.0860347098145
0.0,1.0,1.0,109000.0,1.0,3.0,2.0,2019-05-13,90000.0,1134.0,1138.0,40.037089259667795,-75.0856226214407
0.0,1.0,1.0,112600.0,1.0,3.0,2.0,2008-10-23,67000.0,1222.5,1132.0,40.0374290945655,-75.08583267368292
0.0,1.0,1.0,112600.0,1.0,3.0,2.0,2006-08-30,125000.0,1215.0,1132.0,40.0375073375468,-75.0857587741798
0.0,1.0,1.0,109000.0,1.0,3.0,2.0,1998-05-12,30000.0,1137.5,1138.0,40.0373131773764,-75.08541257260252
0.0,1.0,1.0,109100.0,1.0,3.0,2.0,1991-09-13,45000.0,1125.6,1142.0,40.037350606450794,-75.0853776168819
0.0,1.0,1.0,109400.0,1.0,3.0,2.0,2014-07-14,53100.0,1215.0,1132.0,40.037611647047,-75.0856603066732
0.0,1.0,1.0,108900.0,1.0,3.0,2.0,2006-12-11,70000.0,1129.1,1138.0,40.037460134130505,-75.0852780485084
